"yy1","age","income","checking","saving","stocks","bond","vehic","houses","nnresre","late","late60","mrthel","install","edn_inst","veh_inst","housecl","own","noccbal","credit_score"
2494,50,87554,1259,1400,0,0,66600,110000,4290,"0","0",70000,76080,42080,34000,1,1,0,768
2495,40,264823,10000,11000,0,0,22800,685000,0,"0","0",420000,3000,3000,0,1,1,1,623
2496,57,499381,4500,23304,0,0,15200,506000,0,"0","0",151400,0,0,0,1,1,1,749
2497,61,145923,7000,41000,0,0,52400,535000,0,"0","0",0,0,0,0,1,1,1,898
2498,82,22483,1304,0,0,0,8740,70400,0,"0","0",0,900,0,0,1,1,0,804
2499,46,465873,56000,0,2e+05,0,6800,1200000,0,"0","0",858000,0,0,0,1,1,0,659
2500,33,292495,2000,1e+05,12000,0,46200,550000,0,"0","0",117800,28000,0,28000,1,1,1,715
2501,41,238882,9000,4000,3800,0,25000,650000,0,"0","0",135000,114000,114000,0,1,1,0,801
2502,51,445984,55900,450800,160000,0,68080,1200000,0,"0","0",395000,5520,0,5520,1,1,1,600
2504,57,84743,672,0,0,0,17900,2e+05,0,"0","0",53200,52260,50000,2260,1,1,0,780
2505,53,261581,10000,2000,0,0,47500,6e+05,0,"1","0",1e+05,209000,195200,13800,1,1,0,540
2506,40,27023,50000,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,703
2507,30,54046,352,0,0,0,2980,0,0,"0","0",0,0,0,0,2,1,1,751
2508,45,302223,222700,10000,0,0,327520,5e+05,0,"0","0",280000,314000,98000,216000,1,1,0,728
2509,70,82798,4000,0,0,0,68800,873400,0,"0","0",0,0,0,0,1,1,1,814
2510,62,3268958,21760,2440,294800,0,329940,0,8040000,"0","0",0,0,0,0,2,1,1,950
2511,32,35022,60,0,0,0,11760,0,0,"0","0",0,2000,2000,0,2,1,0,850
2512,63,8932655,277600,0,1e+07,0,12096600,8180000,0,"0","0",4688000,10772600,0,10772600,1,1,1,600
2513,43,158462,1000,17980,0,0,27600,0,0,"0","0",0,0,0,0,2,1,0,857
2514,56,144194,14900,40000,40000,0,41280,1e+06,2e+05,"0","0",584000,32000,7000,25000,1,1,0,738
2515,80,4671701,361600,0,9564000,0,196000,250000,0,"0","0",0,0,0,0,1,1,1,810
2516,29,29401,398,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
2517,50,49938,1700,0,0,0,10164,30000,0,"0","0",0,20000,20000,0,1,1,0,801
2518,23,31563,3200,5020,0,0,13040,0,0,"0","0",0,35,0,0,2,1,0,851
2520,46,299845,72000,142000,0,0,0,550000,0,"0","0",188000,6500,6500,0,1,0,0,783
2521,38,44750,2450,0,0,0,22600,2e+05,0,"0","0",140000,54740,45000,9740,1,1,1,658
2522,41,29185,980,0,0,0,12860,0,0,"1","1",0,50086,50000,0,2,1,1,586
2523,53,352377,15000,80400,315000,0,57600,1e+06,0,"0","0",183000,3720,0,2920,1,1,0,876
2524,82,491383,35000,0,2e+06,0,180400,1e+07,0,"0","0",0,56400,0,56400,1,1,1,883
2525,49,395398,63400,231800,0,0,73400,520000,720000,"0","0",0,0,0,0,1,1,1,900
2526,78,77826,10000,20000,0,0,8860,7e+05,0,"0","0",0,0,0,0,1,1,1,763
2527,59,81068,5800,1000,0,0,60140,250000,0,"0","0",0,10000,0,10000,1,1,0,843
2528,67,46479,40500,10020,0,0,6560,1086000,0,"0","0",28400,8000,0,0,1,1,0,869
2529,55,6031488,14000,0,9200000,4500000,328200,5500000,0,"0","0",0,0,0,0,1,1,1,900
2530,54,216182,22158,7008,0,0,54480,1200000,0,"0","0",0,102400,75000,27400,1,1,0,870
2531,50,140519,1610,1080,0,0,151800,450000,0,"0","0",244400,89800,0,89800,1,1,1,647
2532,54,148085,2000,31000,0,0,53600,330000,0,"0","0",33000,67900,30300,35400,1,1,0,830
2533,42,155003,19000,60000,0,0,65880,650000,0,"0","0",155000,0,0,0,1,1,0,814
2534,80,25942,30,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,800
2535,64,18159,700,824,0,0,41680,0,0,"0","0",0,0,0,0,2,1,0,855
2536,65,104848,1000,0,0,0,5140,0,0,"0","0",0,0,0,0,2,1,1,750
2537,69,399937,219000,0,7000,0,67100,7e+05,0,"0","0",0,0,0,0,1,1,1,900
2538,46,88635,822,0,0,0,26520,221600,0,"0","0",137800,10870,0,8680,1,1,0,772
2539,65,2042923,309400,67400,0,0,53300,1062000,4450000,"0","0",50000,0,0,0,1,1,1,885
2540,80,14492866,6117220,0,11368000,27024000,5375000,18874000,3e+08,"0","0",0,0,0,0,1,1,1,900
2542,32,104848,150,0,0,0,40000,0,0,"0","0",0,57000,12000,45000,2,1,0,834
2543,64,126467,10000,2000,0,0,74512,521000,0,"0","0",0,0,0,0,1,1,0,946
2544,53,89716,140,0,0,0,4620,134000,0,"0","0",80000,0,0,0,1,1,0,785
2545,65,1792152,0,0,9796000,22186000,59000,3546000,1e+07,"0","0",661200,0,0,0,1,1,1,600
2546,42,61828,3000,0,0,0,42800,560000,0,"0","0",354000,836,0,836,1,1,0,734
2547,19,6939,1000,3900,0,0,0,0,0,"1","0",0,9620,5000,0,2,0,0,647
2548,57,523161,222500,1015000,0,0,81400,2200000,0,"0","0",314000,0,0,0,1,1,1,806
2549,69,7415,100,0,0,0,0,44200,0,"0","0",0,0,0,0,1,0,1,653
2550,41,112415,0,100,0,0,29520,367000,0,"0","0",261000,7120,0,7120,1,1,0,739
2551,21,22483,0,0,0,0,6100,0,0,"0","0",0,0,0,0,2,1,0,850
2552,47,41939,0,636,0,0,5560,0,0,"1","0",0,0,0,0,2,1,0,702
2554,58,24861,1,1,0,0,5060,0,0,"0","0",0,400,0,0,2,1,0,850
2555,44,31563,1000,100,0,0,6540,0,0,"1","0",0,20660,13600,0,2,1,0,689
2556,38,94039,670,800,0,0,23100,0,10000,"0","0",0,30800,28000,2800,2,1,1,743
2557,39,259419,10000,25000,0,0,19940,750000,0,"0","0",580000,149000,149000,0,1,1,1,538
2559,40,31779,300,22,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
2560,67,38913,3300,40,0,0,0,0,0,"0","0",0,2300,0,0,2,0,0,797
2561,68,7324259,76100,0,0,0,160000,1414000,0,"0","0",0,0,0,0,1,1,1,900
2562,86,20537,0,0,0,0,10800,40000,0,"0","0",0,0,0,0,1,1,0,806
2563,65,4113950,26000,5e+05,1654000,0,47600,2200000,1e+05,"0","0",0,0,0,0,1,1,1,600
2564,73,91878,0,0,0,0,31400,250000,0,"0","0",0,0,0,0,1,1,1,759
2565,30,122143,7400,1700,0,0,46000,165400,0,"0","0",48680,44600,16000,28600,1,1,1,692
2566,38,73502,0,12000,0,0,33200,0,0,"0","0",0,39400,20000,19400,2,1,0,844
2567,78,535484,0,0,2e+06,0,0,0,0,"0","0",0,0,0,0,2,0,1,900
2568,60,20321,1,7,0,0,13800,0,0,"0","0",0,0,0,0,2,1,0,850
2569,34,228072,132480,429400,5700,0,62400,0,0,"0","0",0,107980,83600,24380,2,1,0,860
2570,43,234558,25600,0,0,0,21400,650000,245000,"0","0",3e+05,0,0,0,1,1,1,691
2571,45,114793,0,29730,0,0,84430,450000,0,"0","0",244500,0,0,0,1,1,1,827
2572,24,13187,0,0,0,0,7580,0,0,"1","1",0,2300,2300,0,2,1,0,711
2573,41,11954885,4607000,18200,1962000,0,75400,4102000,0,"0","0",2824000,13000,13000,0,1,1,1,600
2574,71,267850,15000,45000,15000,0,43000,1600000,0,"0","0",835000,0,0,0,1,1,0,748
2575,71,389669,20000,31000,0,0,69900,6e+05,0,"0","0",0,0,0,0,1,1,1,900
2576,55,13379527,96880,736000,28748000,11974000,0,14992000,0,"0","0",3480000,0,0,0,1,0,1,550
2577,49,453983,25000,31000,0,0,15760,836000,0,"0","0",507400,0,0,0,1,1,0,771
2578,39,25942,100,2520,0,0,0,0,0,"0","0",0,15000,15000,0,2,0,0,795
2579,52,163218,23100,0,0,0,24200,415000,0,"0","0",190000,10700,10000,700,1,1,1,695
2580,41,183755,142,10060,0,0,40760,0,0,"0","0",0,0,0,0,2,1,0,854
2581,59,290765,500,8000,5200,0,3460,1e+05,0,"0","0",54000,0,0,0,1,1,0,837
2582,40,23780,0,0,0,0,0,35000,0,"0","0",0,0,0,0,1,0,1,652
2583,41,129709,0,2900,0,0,30600,550000,0,"0","0",3e+05,14000,0,14000,1,1,1,645
2584,52,45398,10,0,0,0,8180,0,0,"0","0",0,31700,28000,3700,2,1,0,841
2585,68,3463241,350000,8e+05,5.7e+07,0,67120,6500000,0,"0","0",0,0,0,0,1,1,1,900
2586,46,161056,3300,1300,1400,0,8160,407000,0,"0","0",284000,22400,12400,0,1,1,0,734
2587,28,34805,500,1000,0,0,6940,0,0,"1","0",0,23760,20000,3560,2,1,0,693
2588,70,167649,200,0,0,0,132460,450000,0,"0","0",10000,29500,0,29500,1,1,1,755
2589,48,64855,9000,400,0,0,27200,0,0,"0","0",0,0,0,0,2,1,1,754
2590,34,97282,0,0,10000,0,30800,0,0,"0","0",0,0,0,0,2,1,1,754
2591,52,18376,10000,0,0,0,15380,75000,0,"0","0",0,0,0,0,1,1,1,707
2592,63,1227916,0,0,0,175000,171200,1400000,0,"0","0",0,0,0,0,1,1,1,900
2593,47,151328,19440,19000,0,0,0,570000,0,"0","0",420000,13000,13000,0,1,0,1,570
2594,55,212940,25000,32682,0,0,81800,0,0,"0","0",0,37300,0,36200,2,1,0,944
2595,61,124305,7000,0,25000,0,107400,750000,0,"0","0",0,176,0,0,1,1,1,841
2596,49,105065,150,0,0,0,42220,0,0,"1","1",0,20000,0,20000,2,1,0,697
2597,75,60747,3000,14800,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,728
2598,49,194564,38000,300,0,0,76800,9e+05,0,"0","0",550000,34000,0,34000,1,1,0,692
2599,79,189297926,84000,0,99304000,0,7031600,44106000,0,"0","0",0,0,0,0,1,1,1,900
2600,60,296170,48200,0,0,0,328300,780000,0,"0","0",90000,63600,33000,30600,1,1,0,857
2601,67,42588,35434,12760,852,0,61500,190000,80000,"0","0",0,0,0,0,1,1,0,825
2602,42,20321,100,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
2603,38,150247,5000,0,260000,0,44200,0,0,"0","0",0,42400,0,42400,2,1,1,720
2604,72,85392,6700,0,0,0,0,90800,0,"1","1",0,0,0,0,1,0,0,607
2605,34,183755,5000,50000,0,0,22400,2e+05,0,"0","0",140000,6560,3500,3060,1,1,1,678
2606,63,32427,156,0,0,0,0,0,0,"0","0",0,11800,0,0,2,0,1,697
2607,30,408152,37400,5000,335000,0,72620,0,0,"1","0",0,21000,4000,17000,2,1,0,730
2608,33,83014,5900,0,0,0,75680,0,0,"0","0",0,39800,0,39800,2,1,0,845
2609,72,2741625,38734800,0,48318000,12740000,168800,1814000,478000,"0","0",0,0,0,0,1,1,1,900
2610,54,24645,1420,0,0,0,30280,38800,0,"0","0",0,0,0,0,1,1,1,705
2611,42,32427,100,0,0,0,36480,0,0,"0","0",0,16600,0,16600,2,1,1,747
2612,40,174243,3000,20000,0,0,41000,650000,0,"0","0",330000,65740,46200,19540,1,1,0,729
2613,32,41075,200,0,0,0,14800,0,0,"0","0",0,12500,12500,0,2,1,0,846
2614,51,698053,9000,330680,1100000,0,213000,950000,0,"0","0",310000,0,0,0,1,1,1,766
2615,37,12971,10,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,800
2616,53,46047,6500,0,0,0,15400,0,0,"0","0",0,0,0,0,2,1,1,755
2617,47,49722,1000,0,0,0,5960,350000,0,"0","0",0,0,0,0,1,1,1,724
2618,88,117171,38000,0,0,0,27600,1200000,0,"0","0",0,0,0,0,1,1,1,831
2619,47,289901,8210,133000,6500,0,94000,8e+05,0,"0","0",240000,49600,0,49600,1,1,1,717
2620,84,133320,1000,51700,0,0,35800,5e+05,0,"0","0",0,0,0,0,1,1,1,784
2622,28,173811,6700,0,5220,0,17200,602000,0,"0","0",420000,35000,35000,0,1,1,0,714
2623,50,6351438,994200,330400,0,0,277600,3440000,0,"0","0",658000,118400,0,118400,1,1,1,600
2625,89,47560,1000,10000,0,0,13400,5e+05,40000,"0","0",22400,0,0,0,1,1,1,731
2626,25,49722,0,3000,0,0,26800,0,0,"1","0",0,10200,0,10200,2,1,0,699
2627,87,15133,33000,0,0,0,18600,0,0,"0","0",0,0,0,0,2,1,1,757
2628,81,19456,1500,0,0,0,0,5e+05,0,"0","0",0,0,0,0,1,0,1,685
2629,44,49938,0,0,0,0,4320,0,0,"0","0",0,3520,0,3520,2,1,1,749
2630,34,93391,4280,0,0,0,0,439400,0,"0","0",218600,0,0,0,1,0,0,720
2631,69,735669,160000,85000,750000,0,75800,425000,0,"0","0",0,0,0,0,1,1,1,900
2632,40,114577,800,0,0,0,33800,7e+05,0,"0","0",508000,70800,56800,14000,1,1,0,677
2633,50,121062,4600,0,0,0,17400,265000,0,"0","0",166600,19500,6500,13000,1,1,0,763
2634,62,12225113,513000,0,22596000,0,58812,2950000,0,"0","0",0,0,0,0,1,0,1,850
2635,46,52100,1201,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,800
2636,65,1267910,30000,0,12850000,16636000,43200,4e+06,1e+06,"0","0",0,0,0,0,1,1,1,900
2637,62,1999687,700,0,0,0,72660,2600000,594000,"0","0",1600000,60460,0,60460,1,1,1,600
2638,43,22699,0,0,0,0,6800,220000,0,"1","0",0,6500,0,0,1,1,1,564
2639,38,30266,160,200,0,0,8660,0,0,"0","0",0,0,0,0,2,1,0,850
2640,73,56640,20000,170000,9e+05,0,55200,525000,0,"0","0",0,0,0,0,1,1,1,846
2641,73,194780,640000,0,0,0,37000,2e+06,0,"0","0",256000,0,0,0,1,1,1,823
2642,26,28968,143,5,0,0,54000,0,0,"1","1",0,9250,0,8920,2,1,1,601
2643,64,129709,16500,0,0,0,91000,9e+05,0,"0","0",2e+05,170000,75000,95000,1,1,1,663
2644,43,140519,5948,6000,0,0,73280,380000,0,"0","0",235000,23060,19800,3260,1,1,1,656
2645,25,48641,3500,14800,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,701
2646,33,41075,618,0,0,0,0,0,0,"1","0",0,65000,65000,0,2,0,0,629
2647,73,93175,3100,0,40000,0,80478,3e+05,0,"0","0",40000,0,0,0,1,1,0,827
2648,50,7999,0,0,0,0,7260,0,0,"0","0",0,0,0,0,2,1,1,750
2649,79,4054933,1500000,0,6e+06,0,115800,4500000,947600,"0","0",680000,0,0,0,1,1,1,696
2650,79,38913,544,10000,0,0,30960,20000,0,"0","0",0,7580,0,7580,1,1,0,803
2651,29,32644,400,0,0,0,34800,0,0,"0","0",0,21800,10000,11800,2,1,1,746
2652,38,69611,8660,538000,16400,0,0,0,0,"0","0",0,0,0,0,2,0,1,748
2653,48,20321,0,0,0,0,8800,61400,1e+06,"0","0",0,0,0,0,1,1,1,774
2654,66,21618,14,0,0,0,0,0,0,"0","0",0,500,0,0,2,0,0,800
2655,41,63990,5854,6036,0,0,13400,160800,0,"0","0",89000,258400,230400,0,1,1,0,708
2656,72,92094,1460,12400,0,0,51000,330000,0,"0","0",96000,33200,0,33200,1,1,0,901
2657,76,1093883,387600,0,2960200,0,997000,2500000,0,"0","0",0,0,0,0,1,1,1,900
2658,70,175972,3000,0,0,0,297300,750000,0,"0","0",0,0,0,0,1,1,1,900
2659,56,1277638,68000,26000,1500000,0,142260,1400000,0,"0","0",612000,0,0,0,1,1,0,700
2660,72,36050571,248112,0,0,0,16354100,4204000,13200000,"0","0",0,0,0,0,1,1,1,900
2661,71,24861,2500,2400,0,0,0,2e+05,0,"0","0",0,0,0,0,1,0,1,680
2662,51,585854,151000,50000,0,0,101000,7e+05,0,"0","0",150000,0,0,0,1,1,1,837
2663,65,4477137,268000,0,2038000,15234000,40800,4e+06,0,"0","0",0,0,0,0,1,1,1,900
2664,55,216182,180000,30000,0,0,0,750000,0,"0","0",60000,0,0,0,1,0,0,930
2665,70,100957,28000,7500,202000,0,46600,475000,0,"0","0",0,0,0,0,1,1,1,805
2666,61,17158394,495400,100400,150706000,0,156460,8858000,0,"1","0",0,0,0,0,1,1,1,780
2667,85,14674416,374060,392200,4800000,0,246970,1750000,0,"0","0",0,0,0,0,1,1,1,900
2668,32,141599,16000,0,25000,0,67800,0,0,"0","0",0,0,0,0,2,1,1,762
2669,37,84311,500,5000,0,0,11740,240000,0,"0","0",121600,99000,99000,0,1,1,0,753
2670,44,38480,1096,150,0,0,8380,0,0,"0","0",0,0,0,0,2,0,1,701
2671,51,57288,800,0,0,0,38386,720800,0,"1","0",288000,16000,0,16000,1,1,0,593
2672,52,325354,310000,150000,2e+06,0,5240,5e+06,0,"0","0",2200000,0,0,0,1,1,1,600
2673,50,54046,2000,102,0,0,50580,150000,0,"0","0",20000,23000,0,23000,1,1,1,701
2674,83,17705,100,0,0,0,0,250000,0,"0","0",0,2000,0,0,1,0,0,765
2675,37,325354,1000,0,0,0,66800,1062000,0,"0","0",7e+05,13800,0,13800,1,1,1,570
2676,71,137060,48000,500,0,0,30200,450000,85000,"0","0",0,0,0,0,1,1,1,789
2678,68,378319,203000,0,0,0,76400,2e+06,0,"0","0",9e+05,0,0,0,1,1,0,730
2679,62,265472,22000,0,0,0,79300,4e+05,0,"0","0",0,0,0,0,1,1,1,897
2680,54,275200,263050,0,0,0,92400,408000,0,"0","0",228000,0,0,0,1,1,0,866
2681,48,224830,4800,4000,0,0,82200,325000,0,"0","0",1e+05,146,0,0,1,1,1,717
2682,62,86041,44150,0,0,0,0,1e+05,0,"0","0",82000,0,0,0,1,0,1,640
2683,37,540456,6000,8680,650000,0,59000,1100000,0,"0","0",2e+05,29400,0,29400,1,1,0,930
2684,46,622605,23000,120000,0,0,63400,2e+06,2e+05,"0","0",1130000,1550,0,0,1,1,1,600
2686,78,63774,4740,2600,0,0,23800,330200,0,"0","0",211000,38000,0,38000,1,1,0,734
2687,52,311086,14000,85096,0,0,171600,760000,0,"0","0",512000,163400,51000,112400,1,1,1,588
2688,64,54154,250,0,0,0,18440,0,0,"0","0",0,12500,10000,2500,2,1,1,749
2689,67,23132,1200,560,0,0,8200,1e+05,0,"0","0",0,0,0,0,1,1,1,707
2690,57,6301716,230720,0,0,0,27400,8770000,0,"0","0",4272000,0,0,0,1,1,1,600
2691,80,79987,18000,153000,403600,0,16200,1526000,0,"0","0",0,0,0,0,1,1,1,900
2693,43,97498,11726,0,10220,0,19200,0,0,"0","0",0,182800,163600,19200,2,1,0,801
2694,76,1245859,75000,0,1.3e+07,0,291400,1800000,0,"0","0",0,0,0,0,1,1,1,900
2695,44,82798,500,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
2696,57,546077,39000,35000,835000,0,131280,475000,1675000,"0","0",0,0,0,0,1,1,1,887
2697,34,148301,800,0,0,0,58500,350000,0,"0","0",269400,79000,0,73000,1,1,0,721
2698,69,182026,25000,0,0,0,141600,850000,0,"0","0",0,0,0,0,1,1,1,840
2699,54,38264,8620,50,0,0,25600,0,0,"0","0",0,23960,0,19000,2,1,0,832
2700,48,141599,2000,80000,0,0,14920,250000,0,"0","0",0,0,0,0,1,1,1,776
2701,61,64206,1580,0,0,0,0,397600,0,"0","0",120000,3500,3500,0,1,0,1,648
2702,45,6485,3400,0,0,0,4720,0,0,"0","0",0,0,0,0,2,1,1,751
2703,64,162137,5000,1200,0,0,6100,0,0,"0","0",0,0,0,0,2,1,1,751
2704,45,64855,9000,15000,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,808
2705,42,1550028,6760,374800,0,0,18000,2900000,1180000,"0","0",1790000,48000,48000,0,1,1,1,600
2706,38,34589,30,0,0,0,6700,60000,0,"0","0",0,876,0,0,1,1,1,709
2707,58,15133,1000,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,799
2708,30,77609,3200,0,0,0,46200,0,0,"0","0",0,49100,0,28200,2,1,1,739
2709,38,123872,1480,20000,0,0,26800,0,0,"0","0",0,0,0,0,2,1,1,763
2711,53,82798,5500,0,0,0,12460,40000,0,"1","0",0,8080,0,0,1,1,0,651
2712,56,448146,1500,20000,2700000,0,152000,4500000,0,"0","0",794000,6380,0,6380,1,1,1,660
2713,71,105713,800,0,0,0,34800,850000,0,"0","0",750000,33800,0,33800,1,1,1,524
2714,25,23348,2400,380,0,0,9780,0,0,"0","0",0,134,0,0,2,1,1,751
2715,64,43236,0,858,0,0,26640,350000,0,"0","0",112000,0,0,0,1,1,0,792
2716,53,35670,0,36,420,0,29000,0,0,"0","0",0,16800,0,16800,2,1,1,747
2717,58,812413,71200,120000,7e+05,0,79800,1e+06,0,"0","0",440000,0,0,0,1,1,1,768
2718,55,363186,9820,86580,0,0,46000,2e+06,0,"0","0",7e+05,0,0,0,1,1,0,788
2719,50,130790,26000,166600,0,0,37320,450000,0,"0","0",20000,0,0,0,1,1,1,756
2720,54,1467878,60000,750000,0,0,38000,1400000,0,"0","0",4e+05,0,0,0,1,1,1,600
2723,79,87554,1980,25720,0,0,28600,145000,0,"0","0",54000,0,0,0,1,1,1,701
2724,45,237801,19000,13100,10000,0,54400,735000,0,"0","0",484000,83000,25000,58000,1,1,0,693
2725,47,2691968,10000,787200,0,0,36000,2500000,0,"0","0",0,0,0,0,1,1,1,900
2726,71,222235,7500,40000,0,0,41600,5e+05,0,"0","0",184000,0,0,0,1,1,1,710
2727,57,32427,78440,107200,0,0,14732,3e+05,0,"0","0",52000,0,0,0,1,1,0,824
2728,60,406639,7000,0,490000,0,47400,4e+05,0,"0","0",285000,14800,0,14800,1,1,1,699
2729,63,2073189,5e+05,0,3e+06,0,150100,4500000,0,"0","0",0,0,0,0,1,1,1,900
2730,61,79555,4140,0,0,0,23942,240000,0,"0","0",68000,87220,81400,1460,1,1,0,751
2731,29,58369,300,0,0,0,11000,0,0,"1","1",0,17400,11000,6000,2,1,1,596
2732,30,273471,10000,119000,0,0,18600,0,0,"1","0",0,308654,308654,0,2,1,1,522
2733,50,29185,250,0,0,0,20000,210000,0,"0","0",0,23000,10000,13000,1,1,1,709
2734,83,524891,40000,65000,150000,550000,57100,2600000,0,"0","0",240000,0,0,0,1,1,1,813
2735,23,129709,2000,0,0,0,0,420000,0,"0","0",0,5000,5000,0,1,0,0,776
2736,58,124521,40000,0,230000,0,243740,8e+05,0,"0","0",29000,11000,0,11000,1,1,1,831
2737,50,1824579,423000,0,4e+06,0,228400,2500000,0,"0","0",1250000,0,0,0,1,1,1,600
2738,37,194564,11500,6000,0,0,78000,475000,0,"0","0",250000,38800,0,38800,1,1,1,667
2739,35,97282,17440,0,1000,0,26400,0,0,"0","0",0,15600,0,13600,2,1,0,845
2740,21,16214,700,50200,2140,0,5900,0,0,"0","0",0,0,0,0,2,1,1,754
2741,39,86905,10000,2000,0,0,50200,207000,0,"0","0",190000,27678,0,24718,1,1,0,751
2742,59,329678,36100,75000,0,0,37200,8e+05,950000,"0","0",0,0,0,0,1,1,1,900
2743,48,34805,200,0,0,0,37420,0,0,"0","0",0,16000,0,16000,2,1,0,847
2744,58,17295,2452,0,0,0,3480,0,0,"0","0",0,0,0,0,2,1,0,850
2746,44,75664,3000,0,0,0,0,0,0,"0","0",0,30000,30000,0,2,0,0,798
2747,53,108091,5780,0,0,0,41800,250000,0,"0","0",118000,233000,184000,16000,1,1,0,711
2748,32,232396,20000,85000,45000,0,33980,950000,0,"0","0",495000,63600,48000,15600,1,1,1,594
2750,69,22154369,977260,1205112,18364000,508000,170640,1806000,0,"0","0",0,0,0,0,1,1,1,900
2751,41,152409,5000,30000,0,0,0,330000,0,"0","0",131600,0,0,0,1,0,1,644
2752,26,117819,0,12800,5500,0,51000,165000,0,"0","0",91000,33000,0,33000,1,1,0,778
2753,57,35151253,478000,0,0,0,60000,14552000,2e+06,"0","0",0,0,0,0,1,0,1,850
2754,51,167541,4500,157000,10000,0,88600,425000,0,"0","0",0,15000,0,15000,1,1,1,785
2755,45,98147,8000,0,0,0,6400,3e+06,0,"0","0",3e+05,0,0,0,1,1,1,810
2756,45,43236,406,0,0,0,7000,0,0,"1","0",0,0,0,0,2,1,1,603
2757,73,1527545,25000,221904,593200,721720,337800,3100000,0,"0","0",0,0,0,0,1,1,1,900
2758,61,8863,134,0,0,0,9120,65400,0,"0","0",0,0,0,0,1,1,1,705
2759,47,41507,394,1500,0,0,49700,0,0,"0","0",0,3280,0,3280,2,1,1,752
2760,43,28752,1500,0,0,0,12800,60000,0,"0","0",16960,7000,0,7000,1,1,0,802
2761,60,33508,742,0,0,0,10660,2e+05,0,"0","0",70000,0,0,0,1,1,1,693
2762,83,1654011,144550,2263800,0,10500000,199340,2500000,0,"0","0",1100000,0,0,0,1,1,1,600
2763,40,194564,2500,0,15000,0,51240,1e+06,0,"0","0",276000,0,0,0,1,1,1,711
2764,43,24212,2120,7700,0,0,20000,0,0,"0","0",0,62760,59200,3560,2,1,1,760
2766,52,154354,10000,8000,0,0,112000,475000,98000,"0","0",170000,44600,0,44600,1,1,1,753
2767,84,35022,2020,19180,0,0,25700,85000,0,"0","0",0,5300,0,5300,1,1,0,806
2768,66,360376,9798,4428,0,0,50600,8e+05,669800,"0","0",114000,0,0,0,1,1,1,859
2769,75,121062,4800,51000,0,0,21400,350000,0,"0","0",238000,0,0,0,1,1,1,721
2770,78,168406,0,0,2100000,85000,0,4e+05,0,"0","0",0,0,0,0,1,0,1,850
2771,58,714699,23900,0,0,0,2210200,3700000,0,"0","0",1430000,47000,0,47000,1,1,1,600
2772,66,824952,25400,1000,0,0,14800,3100000,0,"0","0",0,0,0,0,1,1,1,900
2773,61,34589,5026,0,0,0,58200,294800,0,"0","0",0,43000,0,43000,1,1,0,808
2774,37,77393,12,0,0,0,13660,0,0,"1","1",0,0,0,0,2,1,0,702
2775,46,599906,12000,370000,432600,0,110800,850000,0,"0","0",325000,3000,0,3000,1,1,1,802
2776,35,59018,2000,0,0,0,40680,5e+05,0,"0","0",310000,0,0,0,1,1,0,746
2777,67,245367,29000,163500,0,0,39200,4468750,0,"0","0",24375,0,0,0,1,1,1,893
2778,67,2140205,57000,9e+05,653400,0,107800,1300000,20000,"0","0",39000,20000,20000,0,1,1,0,980
2779,50,183755,25000,20000,0,0,82800,425000,6000,"0","0",80000,0,0,0,1,1,1,835
2780,80,179431,10000,140000,2e+06,566000,47000,7e+05,0,"0","0",0,0,0,0,1,1,1,900
2781,48,102687,2000,24000,0,0,37680,415000,0,"0","0",290000,900,0,900,1,1,1,649
2782,34,359944,16154,7480,37760,0,41800,1504000,0,"0","0",625400,8180,0,8180,1,1,1,619
2783,68,29833,1200,0,0,0,0,275000,0,"0","0",0,0,0,0,1,0,1,676
2784,56,218128,105400,87600,50000,0,164280,320000,160000,"0","0",0,43600,0,43600,1,1,1,777
2785,58,1504629,37000,25000,9e+06,0,20000,1800000,2500000,"0","0",0,0,0,0,1,1,0,997
2786,20,43236,168,1,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
2787,25,107226,0,0,0,0,19540,0,0,"1","1",0,19424,16000,3000,2,1,0,695
2788,75,2410433,0,2650000,1.5e+07,0,51800,2500000,0,"0","0",0,0,0,0,1,1,1,900
2789,28,42156,300,0,0,0,17000,0,0,"0","0",0,0,0,0,2,1,0,851
2790,59,30266,3000,0,0,0,12200,0,0,"0","0",0,4380,0,4380,2,1,1,750
2791,63,23780,500,1500,0,0,0,80000,0,"0","0",0,0,0,0,1,0,0,755
2792,54,168406,60000,51300,4820,0,63000,750000,3e+05,"0","0",0,0,0,0,1,1,1,808
2793,76,1729,206800,0,2632000,0,84800,9e+05,0,"0","0",0,0,0,0,1,1,1,900
2794,54,81068,200,0,0,0,8640,0,0,"1","0",0,23036,18000,4160,2,1,0,693
